chebi_id	children_count	depth[,]
CHEBI:15678	0	10, 11, 12, 13, 14, 15
CHEBI:6731	0	10, 12
CHEBI:15679	0	16, 11, 12, 13, 14
CHEBI:22200	4	11, 12, 13, 14
CHEBI:17114	0	11, 12, 13, 14
CHEBI:17113	0	11, 12, 13
CHEBI:17111	0	17, 16, 19, 18
CHEBI:17118	0	13, 15
CHEBI:17117	0	10, 11, 12, 13, 14
CHEBI:15691	0	16, 14
CHEBI:15690	0	8, 9, 10, 11, 13
CHEBI:17115	0	11, 12, 13, 14
CHEBI:15693	220	9, 11
CHEBI:15692	0	10, 11
CHEBI:15695	0	12, 13, 14, 15
CHEBI:15694	0	7
CHEBI:17110	0	8, 9
CHEBI:15697	0	9, 11
CHEBI:15696	0	17, 16, 11, 12, 13, 14, 15
CHEBI:15699	0	11, 12, 13, 14
CHEBI:15698	1	11, 12, 13, 14, 15
CHEBI:15689	1	9, 10, 11, 12, 13, 14, 15
CHEBI:6723	0	8, 9, 10
CHEBI:6722	0	9, 10, 11, 12, 13, 14
CHEBI:17108	4	12, 14
CHEBI:17109	0	9, 10, 11, 12, 13
CHEBI:17127	0	11, 12, 13, 14
CHEBI:17126	2	9, 10, 11, 12, 13
CHEBI:17129	0	9, 10, 11, 12
CHEBI:17128	0	8, 9, 11
CHEBI:17123	0	11, 12, 13, 14
CHEBI:17122	0	16, 13, 14, 15
CHEBI:17125	0	5, 8
CHEBI:17124	0	10, 11, 12, 13, 14, 15
CHEBI:17121	0	9, 10, 12
CHEBI:17120	0	9, 10, 11, 12, 13
CHEBI:6750	0	10, 11, 12, 13
CHEBI:6756	0	9, 10, 12, 13
CHEBI:6755	0	10, 11
CHEBI:6758	0	11, 12, 13
CHEBI:17119	0	10, 11, 12, 14
CHEBI:6759	0	9, 10, 11
CHEBI:17139	0	10, 11, 12
CHEBI:17138	2	9, 11, 12, 13, 14, 15
CHEBI:17137	0	7, 8, 10
CHEBI:17136	0	8, 12, 14
CHEBI:17134	2	8, 9, 10, 11, 12
CHEBI:17133	0	9, 10, 11, 12, 13
CHEBI:17132	0	10, 11, 13
CHEBI:17131	0	7, 8, 9
CHEBI:17130	0	9, 10, 11, 12, 13, 14
CHEBI:6746	0	8, 9, 10, 11, 12, 13
CHEBI:15640	1	17, 16, 12, 13, 14, 15
CHEBI:15643	0	10, 11, 12
CHEBI:15644	0	17, 16, 19, 18, 14, 15
CHEBI:15641	0	16, 11, 12, 13, 14, 15
CHEBI:15642	0	10, 11, 12
CHEBI:15637	0	17, 16, 12, 13, 14, 15
CHEBI:15636	0	9, 10, 12, 13, 14, 15
CHEBI:15635	0	17, 16, 12, 13, 14, 15
CHEBI:15634	0	16, 11, 12, 13, 14, 15
CHEBI:15639	0	17, 16, 12, 13, 14, 15
CHEBI:15638	0	17, 16, 12, 13, 14, 15
CHEBI:15650	0	9, 10, 11, 12, 13
CHEBI:15651	0	16, 7, 9, 10, 11, 12, 13, 14, 15
CHEBI:15652	0	17, 16, 19, 18, 20, 10, 11, 12, 13, 14, 15
CHEBI:15653	0	16, 7, 9, 10, 11, 12, 13, 14, 15
CHEBI:15654	0	17, 16, 8, 10, 11, 12, 13, 14, 15
CHEBI:15655	0	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:15646	0	10, 11, 12, 13
CHEBI:15645	0	10, 11
CHEBI:15648	0	9, 11, 12, 13, 14, 15
CHEBI:15647	0	9, 10, 11, 12, 13, 14, 15
CHEBI:15649	0	9, 11, 12, 13, 14, 15
CHEBI:15665	2	9
CHEBI:68503	0	10, 11, 12, 13
CHEBI:15666	0	10
CHEBI:68502	0	10, 11, 12, 13
CHEBI:68501	0	6
CHEBI:15663	0	9, 10, 11, 12
CHEBI:15664	0	10, 11, 12, 13, 14
CHEBI:68500	0	12, 13, 14, 15
CHEBI:68507	0	17, 16, 19, 18, 20, 11, 13, 14
CHEBI:15661	0	9, 10, 11, 12
CHEBI:68506	0	6
CHEBI:15662	0	8, 9, 10
CHEBI:68505	0	9, 10, 11
CHEBI:15660	0	13
CHEBI:68504	1	7, 8, 9, 10
CHEBI:68508	0	11, 12, 14
CHEBI:6715	0	9, 10, 11, 12, 13, 14
CHEBI:6716	0	8, 9, 10
CHEBI:6714	0	9, 10, 11, 12
CHEBI:15659	0	13
CHEBI:68510	3	16, 11, 12, 13, 14, 15
CHEBI:15658	0	10, 11, 12, 13, 14, 15
CHEBI:15657	0	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:15656	0	8, 9, 10, 11, 12
CHEBI:15674	4	11, 12, 13, 14
CHEBI:15675	0	9, 10, 11
CHEBI:15676	2	9, 10, 11, 12, 13, 14
CHEBI:15677	0	10, 11, 12, 13, 14, 15
CHEBI:15670	0	11, 12, 13, 14
CHEBI:15671	0	16, 13, 14, 15
CHEBI:15672	0	16, 13, 14, 15
CHEBI:15673	0	12, 13, 14, 15
CHEBI:6704	0	8, 9, 10
CHEBI:15668	0	9, 10, 11, 12
CHEBI:15667	0	10
CHEBI:15669	0	8, 9, 10, 12
CHEBI:66455	0	6
CHEBI:66454	0	6
CHEBI:66457	0	6
CHEBI:66456	0	6
CHEBI:66459	0	6
CHEBI:66458	0	6
CHEBI:6541	0	8, 9, 10, 11, 12, 13, 14
CHEBI:66460	0	6
CHEBI:66461	0	6
CHEBI:66462	0	6
CHEBI:66463	0	6
CHEBI:66464	0	6
CHEBI:6549	0	7
CHEBI:19869	0	7, 8, 9
CHEBI:19868	0	12, 14
CHEBI:66446	0	6
CHEBI:66445	0	6
CHEBI:66444	0	6
CHEBI:66443	0	6
CHEBI:66449	0	6
CHEBI:66448	0	6
CHEBI:6550	0	8, 9, 10, 11, 12, 13
CHEBI:66447	0	6
CHEBI:6556	0	7, 8, 9, 10, 11
CHEBI:6553	0	9, 11
CHEBI:6559	0	9, 11
CHEBI:66452	0	6
CHEBI:66453	0	6
CHEBI:66450	0	6
CHEBI:66451	0	6
CHEBI:19855	0	16, 12, 13, 14, 15
CHEBI:52686	0	9, 10, 11, 12
CHEBI:52687	0	9, 10, 11, 12
CHEBI:52688	0	9, 10, 11, 12
CHEBI:52689	2	10, 11, 12, 13
CHEBI:66477	0	6
CHEBI:52682	2	8, 9, 10, 11
CHEBI:66476	0	6
CHEBI:52683	2	8, 9, 10, 11
CHEBI:66479	0	6
CHEBI:52684	10	8, 9, 10
CHEBI:66478	0	6
CHEBI:52685	0	9, 10, 11, 12
CHEBI:66483	0	6
CHEBI:52690	0	11, 12, 13, 14
CHEBI:66484	0	6
CHEBI:66485	0	6
CHEBI:52692	0	9, 10, 11, 12, 13, 14, 15
CHEBI:66486	0	6
CHEBI:52691	0	11, 12, 13, 14
CHEBI:66480	0	6
CHEBI:66481	0	6
CHEBI:66482	0	6
CHEBI:19848	4	11, 12, 13, 14
CHEBI:19842	0	17, 16, 19, 18, 21, 20, 22, 14, 15
CHEBI:19843	2	17, 16, 19, 18, 21, 20, 13, 14, 15
CHEBI:6530	2	9, 10, 11
CHEBI:52699	0	8, 9, 11
CHEBI:52697	0	8, 9, 11
CHEBI:66469	0	6
CHEBI:52698	0	7, 8, 9, 10, 11, 12, 13
CHEBI:533015	0	7
CHEBI:52695	0	7, 10, 11, 12, 13
CHEBI:66467	0	6
CHEBI:52696	0	10, 11, 12, 13
CHEBI:66466	0	6
CHEBI:52693	0	11, 13, 14, 15
CHEBI:66465	0	6
CHEBI:52694	0	8, 9
CHEBI:66474	0	6
CHEBI:66475	0	6
CHEBI:66472	0	6
CHEBI:66473	0	6
CHEBI:66470	0	6
CHEBI:66471	0	6
CHEBI:6532	0	8, 9, 10
CHEBI:19837	0	11, 12, 13, 14, 15
CHEBI:19839	0	12, 13, 14, 15
CHEBI:19838	0	16, 11, 12, 13, 14, 15
CHEBI:66410	0	6
CHEBI:52661	2	6, 7, 8, 9, 10, 11, 12
CHEBI:52660	0	5
CHEBI:66411	0	10, 11, 12, 13
CHEBI:52663	0	7, 8, 9, 10, 11, 12, 13
CHEBI:66412	0	8, 9, 10, 11, 12, 13
CHEBI:66413	0	6
CHEBI:52662	0	7, 8, 9, 10, 11, 12, 13
CHEBI:66414	0	6
CHEBI:15633	0	16, 11, 12, 13, 14, 15
CHEBI:52665	0	10, 11, 12, 13
CHEBI:66415	0	6
CHEBI:15632	0	9, 10, 11, 12
CHEBI:52664	2	9, 10, 11, 12
CHEBI:52667	4	5, 6
CHEBI:66416	0	6
CHEBI:6584	0	6, 9
CHEBI:15631	0	16, 7, 9, 10, 11, 12, 13, 14, 15
CHEBI:66417	0	6
CHEBI:15630	0	10, 11, 12, 13
CHEBI:52666	0	10, 11, 12, 13
CHEBI:66418	0	6
CHEBI:52669	0	10, 11, 12, 13
CHEBI:66419	0	6
CHEBI:52668	0	10, 12
CHEBI:15625	0	16, 7, 11, 12, 13, 14, 15
CHEBI:15626	0	9, 10, 11, 12
CHEBI:15623	0	11, 12, 13, 14
CHEBI:15624	0	9, 11, 12, 13, 14
CHEBI:15629	0	9, 10, 11, 12
CHEBI:66420	0	6
CHEBI:15627	0	10, 11, 12, 13
CHEBI:52670	0	8, 9
CHEBI:15628	0	9, 10, 11, 12
CHEBI:66401	0	6
CHEBI:52674	3	5
CHEBI:66402	0	6
CHEBI:52673	0	9, 10, 11, 12
CHEBI:52672	0	6, 8, 9, 11, 12, 13, 14
CHEBI:52671	3	7
CHEBI:66400	0	6
CHEBI:66405	0	6
CHEBI:52678	0	7, 8, 9, 10, 11
CHEBI:15620	0	12, 13, 14, 15
CHEBI:66406	0	6
CHEBI:52677	0	8, 10
CHEBI:52676	0	8
CHEBI:66403	0	6
CHEBI:15622	0	9, 10, 11, 12, 13, 14
CHEBI:52675	1	8
CHEBI:66404	0	6
CHEBI:15621	0	10, 12
CHEBI:66409	0	6
CHEBI:66407	0	6
CHEBI:66408	0	6
CHEBI:52679	2	9, 10, 11, 12
CHEBI:15612	0	10, 11, 12, 13
CHEBI:15613	0	10, 11, 12, 13, 14, 15
CHEBI:15614	0	12, 13, 14, 15
CHEBI:15615	0	9, 10, 11, 12
CHEBI:6597	0	9, 10, 11, 12
CHEBI:52680	0	10, 11, 12, 13
CHEBI:15616	0	10, 11, 12, 13
CHEBI:52681	0	7, 8, 9, 10, 11
CHEBI:15617	0	12, 13, 14, 15
CHEBI:15618	0	11, 12, 13, 14
CHEBI:15619	0	11, 12, 13, 14
CHEBI:66436	0	6
CHEBI:52643	1	10, 11, 12, 13
CHEBI:15611	0	16, 12, 13, 14, 15
CHEBI:66437	0	6
CHEBI:15610	0	9, 11
CHEBI:52642	0	11, 12, 13, 14, 15
CHEBI:52645	0	9
CHEBI:66438	0	6
CHEBI:66439	0	6
CHEBI:52644	0	9, 10, 11, 13
CHEBI:66432	0	6
CHEBI:66433	0	6
CHEBI:66434	0	6
CHEBI:19891	0	11, 12, 13, 14
CHEBI:52641	0	7, 8, 9, 10
CHEBI:66435	0	6
CHEBI:52640	6	9, 10, 11
CHEBI:19896	0	8, 9, 10
CHEBI:52647	3	7
CHEBI:52646	0	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:52649	0	17, 16, 18, 13, 14, 15
CHEBI:52648	1	12, 13, 14, 15
CHEBI:15609	0	9
CHEBI:66440	0	6
CHEBI:15607	0	10, 11, 12, 13
CHEBI:15608	0	9, 10, 11, 12
CHEBI:66442	0	6
CHEBI:15605	0	12, 13, 14, 15
CHEBI:66441	0	6
CHEBI:15606	0	16, 13, 14, 15
CHEBI:15603	0	11, 12, 13, 14
CHEBI:15604	0	10, 11, 12, 13
CHEBI:15601	0	9, 10, 11, 12
CHEBI:15602	0	8, 9, 11
CHEBI:6566	0	9, 10
CHEBI:66427	0	6
CHEBI:52656	1	8, 9, 11
CHEBI:66428	0	6
CHEBI:52655	0	8, 10
CHEBI:66425	0	6
CHEBI:15600	0	16, 13, 14, 15
CHEBI:52654	0	9, 10, 11, 12
CHEBI:66426	0	6
CHEBI:6572	0	10, 11, 12, 13, 14, 15
CHEBI:52653	0	9, 10, 11, 12
CHEBI:66423	0	6
CHEBI:52652	0	8, 9, 10, 11, 12, 13
CHEBI:66424	0	6
CHEBI:6570	0	8, 9, 10, 11, 12, 13
CHEBI:52651	2	8, 9, 10, 11, 12, 13, 14, 15
CHEBI:66421	0	6
CHEBI:52650	0	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:66422	0	6
CHEBI:157175	0	7, 8, 9, 10, 11, 12
CHEBI:52659	0	6
CHEBI:66429	0	6
CHEBI:52658	0	9, 10, 11, 12
CHEBI:52657	0	8, 9, 11
CHEBI:66431	0	6
CHEBI:66430	0	6
CHEBI:6579	0	13, 15
CHEBI:52626	0	6, 8
CHEBI:52627	0	6, 7
CHEBI:52624	0	6, 8
CHEBI:52625	32	3, 5, 6, 7
CHEBI:52628	0	8
CHEBI:52622	0	6
CHEBI:52623	0	7
CHEBI:52620	0	7
CHEBI:52621	0	5
CHEBI:10099	0	11, 12
CHEBI:10093	0	13, 14
CHEBI:52635	0	6
CHEBI:52636	0	5, 6
CHEBI:52637	0	6, 7
CHEBI:52638	0	9, 10, 11, 12, 13, 15
CHEBI:52639	4	9, 10, 11
CHEBI:52630	0	7, 8
CHEBI:52631	0	5, 6
CHEBI:52632	0	5
CHEBI:52633	0	6, 7
CHEBI:52634	0	5
CHEBI:52608	0	8, 9
CHEBI:52609	0	8, 9
CHEBI:52606	0	8, 9
CHEBI:52607	0	8, 9
CHEBI:52604	0	8, 9
CHEBI:52605	0	8, 9
CHEBI:52602	0	10, 11, 12, 13, 15
CHEBI:52603	1	17, 16, 12, 13, 14, 15
CHEBI:52600	0	16, 11, 12, 13, 14
CHEBI:29304	0	6, 8
CHEBI:52601	0	10, 11, 12, 13, 15
CHEBI:29303	0	6, 8
CHEBI:29306	0	4
CHEBI:29305	0	6, 8
CHEBI:29300	0	6, 8
CHEBI:29302	0	6, 8
CHEBI:29301	0	6, 8
CHEBI:29309	0	4
CHEBI:29307	0	5, 8
CHEBI:29308	0	7
CHEBI:52617	0	10, 12
CHEBI:52618	14	9, 10, 11, 12
CHEBI:52619	0	7
CHEBI:52613	0	11
CHEBI:52614	0	11
CHEBI:52615	0	9, 11
CHEBI:52616	0	17, 12, 13, 14, 15
CHEBI:29317	0	6, 7, 8, 9
CHEBI:52610	0	8, 9
CHEBI:29316	0	5, 6, 8
CHEBI:52611	0	8, 9
CHEBI:29315	0	4, 7
CHEBI:52612	0	11
CHEBI:29314	0	4, 6, 8, 10
CHEBI:29313	0	4, 6, 7, 8, 9
CHEBI:29312	0	4, 6, 7, 8, 9
CHEBI:29311	0	6, 8
CHEBI:29310	0	6, 8
CHEBI:29318	0	6, 7, 8, 9
CHEBI:29321	0	7, 8
CHEBI:29323	0	7
CHEBI:66498	0	6
CHEBI:66499	0	6
CHEBI:29324	0	6, 7, 8, 9
CHEBI:29325	0	6, 7, 8, 9, 10
CHEBI:29326	0	7, 8, 9, 10
CHEBI:29327	0	4
CHEBI:19835	1	11, 12, 13, 14, 15
CHEBI:19834	10	11, 12, 13, 14, 15
CHEBI:29320	0	7
CHEBI:19814	0	9, 10, 11, 12, 13
CHEBI:66491	0	6
CHEBI:66490	0	6
CHEBI:66493	0	6
CHEBI:66492	0	6
CHEBI:29329	0	5, 7, 9
CHEBI:66495	0	6
CHEBI:66494	0	6
CHEBI:66497	0	6
CHEBI:66496	0	6
CHEBI:66487	0	6
CHEBI:29334	0	7, 8, 9, 10
CHEBI:66488	0	6
CHEBI:29335	0	6, 7, 8, 9, 10
CHEBI:66489	0	6
CHEBI:29333	0	6, 7, 8, 9, 10
CHEBI:29338	0	6, 7, 8, 9
CHEBI:29339	0	6, 7, 8, 9
CHEBI:29337	0	5, 6, 7, 8, 9
CHEBI:29330	0	4
CHEBI:19820	0	12, 13, 14, 15
CHEBI:19804	0	9, 10, 11
CHEBI:19809	0	8, 9, 10, 11, 12, 13
CHEBI:29347	453	9
CHEBI:29348	21	7, 10
CHEBI:29343	0	2
CHEBI:29344	0	6, 7, 8, 9
CHEBI:29345	0	6, 7, 8, 9
CHEBI:29340	0	5, 6, 7, 8, 9
CHEBI:29341	0	6, 7, 8, 9
CHEBI:29342	0	2
CHEBI:19813	0	10, 11, 12, 13
CHEBI:19812	0	11, 12, 13
CHEBI:29358	0	7
CHEBI:29356	0	5, 8
CHEBI:29357	2	5
CHEBI:29354	0	3
CHEBI:29355	0	4
CHEBI:29352	0	5, 6, 7, 8
CHEBI:29351	0	5, 6, 8
CHEBI:10124	0	10, 11, 12, 13
CHEBI:29372	0	5, 6, 8
CHEBI:29375	0	5, 7, 8, 9, 10
CHEBI:10126	0	7
CHEBI:29374	0	5, 7, 8, 9, 10
CHEBI:10125	0	8, 9, 10
CHEBI:10127	0	8, 9, 10, 11, 12, 13
CHEBI:29371	0	5, 8
CHEBI:29377	0	7, 8, 9, 11
CHEBI:29376	0	6, 7, 8, 9, 10
CHEBI:29379	0	7, 8, 9
CHEBI:22584	0	7, 8, 9, 10, 11, 12
CHEBI:22580	48	8, 9, 11, 12, 14
CHEBI:22569	4	6, 9
CHEBI:29362	0	6
CHEBI:29361	0	4, 6
CHEBI:29360	0	6, 9
CHEBI:22565	7	8, 10, 11, 12, 13, 14
CHEBI:29369	0	3
CHEBI:29368	0	9, 10
CHEBI:29367	0	8, 9
CHEBI:29366	0	7, 8, 10
CHEBI:29365	0	7, 8
CHEBI:141059	0	7, 8, 9, 10, 11, 12
CHEBI:22599	14	11, 13
CHEBI:29391	0	5, 7, 9
CHEBI:10106	0	7, 9, 10, 11, 12, 13, 14
CHEBI:29390	0	7
CHEBI:29392	0	5, 7, 8, 9, 10
CHEBI:22598	3	10, 11, 12, 13, 14
CHEBI:29395	0	5, 6, 8
CHEBI:10102	0	8, 9, 10
CHEBI:29394	0	5, 6, 7, 9
CHEBI:10101	0	11, 12, 13, 14, 15
CHEBI:29397	0	5, 6, 8
CHEBI:29396	0	5, 8
CHEBI:29399	0	5, 6, 8
CHEBI:29398	0	5, 8
CHEBI:10110	0	7, 11, 12, 13, 14, 15
CHEBI:10119	0	7, 8, 9, 10, 11, 12, 13, 14
CHEBI:29382	0	5, 6, 8
CHEBI:29381	0	5, 6, 7, 8, 9
CHEBI:29380	0	5, 6, 7, 8, 9
CHEBI:29386	0	5, 8
CHEBI:10115	0	9, 10, 11, 12, 13
CHEBI:29385	0	4, 6, 7
CHEBI:29384	0	5, 7, 9
CHEBI:10112	0	9, 10, 11, 12
CHEBI:29389	0	6, 7, 8, 9
CHEBI:29388	0	5, 8
CHEBI:29387	0	5, 8
CHEBI:22590	3	7, 9, 10, 12
CHEBI:22592	2	11, 12, 13, 14
CHEBI:22593	1	11, 12, 13, 14
CHEBI:22595	3	10, 11, 12, 13, 14
CHEBI:136995	0	11, 12
CHEBI:10151	0	17, 16, 19, 18, 12, 13, 14, 15
CHEBI:15539	0	10, 12
CHEBI:15538	0	13, 15
CHEBI:15537	0	10, 12
CHEBI:15536	0	12, 14
CHEBI:15535	0	11, 13
CHEBI:15544	0	11
CHEBI:15545	0	11
CHEBI:15542	0	10, 12
CHEBI:15543	0	16, 14
CHEBI:15540	0	13, 15
CHEBI:15541	0	12, 14
CHEBI:15547	0	11
CHEBI:15546	0	11
CHEBI:15548	0	11
CHEBI:15553	1	12
CHEBI:15554	0	9, 11, 12, 13, 14
CHEBI:15555	0	11
CHEBI:15556	0	11
CHEBI:15550	0	11
CHEBI:15551	0	11
CHEBI:15552	0	11
CHEBI:15516	0	10, 12
CHEBI:15515	0	11, 13
CHEBI:15514	0	12, 14
CHEBI:15513	0	13, 15
CHEBI:15519	0	12, 14
CHEBI:15518	0	13, 15
CHEBI:15517	0	12, 14
CHEBI:22512	9	10, 11, 12, 13, 14
CHEBI:650657	1	9, 10
CHEBI:15522	0	10, 12
CHEBI:15523	0	16, 14
CHEBI:15520	0	13, 15
CHEBI:15521	0	12, 14
CHEBI:15525	0	12, 14
CHEBI:15524	0	11, 13
CHEBI:15527	1	12, 14
CHEBI:15529	0	11, 13
CHEBI:15528	0	13, 15
CHEBI:22500	0	17, 16, 19, 18, 21, 20, 23, 22, 24, 13, 14, 15
CHEBI:22501	16	8, 9, 10
CHEBI:563586	0	8, 10, 12, 13, 14, 15
CHEBI:22502	0	2
CHEBI:22506	62	6, 7, 8, 9, 11
CHEBI:22507	57	9, 10, 11, 12
CHEBI:15530	0	12, 14
CHEBI:15531	0	17, 16, 19, 18, 21, 20, 23, 22, 25, 24, 26
CHEBI:15532	0	12, 14
CHEBI:15533	0	12, 14
CHEBI:15534	0	12, 14
CHEBI:6637	0	7, 9, 10, 11
CHEBI:6636	0	5, 7, 8, 9
CHEBI:15579	0	16, 9, 11, 13, 14
CHEBI:15589	0	10, 11, 13
CHEBI:15588	0	10, 11, 13
CHEBI:15587	0	10, 11, 12, 13
CHEBI:15586	0	11, 12, 13, 14
CHEBI:15584	2	10, 11, 12, 13
CHEBI:15583	0	10, 11, 12, 13
CHEBI:15582	0	11, 12, 13, 14
CHEBI:15581	0	8, 9, 10, 12
CHEBI:15580	0	16, 7, 9, 10, 11, 12, 13, 14, 15
CHEBI:22532	10	10, 11, 12
CHEBI:22531	4	9, 11
CHEBI:10100	0	8, 9, 10, 11, 12
CHEBI:15598	1	8, 9, 11
CHEBI:15597	0	6, 9
CHEBI:15599	2	9, 10, 11
CHEBI:15594	0	8, 9, 11
CHEBI:15593	0	8, 9, 11
CHEBI:15596	0	9, 10, 12
CHEBI:22529	46	9, 10, 11, 12, 13
CHEBI:15595	2	9, 10, 12
CHEBI:15590	1	10, 11, 12, 13
CHEBI:22527	74	9, 10, 11
CHEBI:22526	0	9, 10, 11, 12
CHEBI:22525	4	10, 11
CHEBI:15592	1	8, 9, 11
CHEBI:15591	0	10, 11, 12, 13
CHEBI:22562	86	7, 8, 9, 10, 11
CHEBI:22563	3780	3
CHEBI:15559	0	16, 10, 11, 12, 13, 14, 15
CHEBI:15557	0	11
CHEBI:15558	0	17, 16, 10, 11, 12, 13, 14, 15
CHEBI:15563	0	9, 10, 12
CHEBI:15562	0	9, 10, 12
CHEBI:15561	2	10, 11, 12, 13, 14
CHEBI:15560	0	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:15567	0	11, 12, 13, 14
CHEBI:15566	0	10, 11, 12, 13
CHEBI:15565	0	8, 9, 10
CHEBI:15564	0	10, 11, 12, 13
CHEBI:22558	14	9, 11
CHEBI:22557	9	10, 12
CHEBI:6605	0	9, 10
CHEBI:15569	0	9
CHEBI:6604	0	9, 10
CHEBI:6602	0	12, 13
CHEBI:6601	0	9, 10, 11
CHEBI:15572	0	17, 16, 19, 18, 21, 20, 13, 14, 15
CHEBI:15571	0	7, 8, 9, 10
CHEBI:15574	0	11, 12, 13
CHEBI:15573	0	8
CHEBI:15576	0	10, 11, 12
CHEBI:15575	0	9, 10, 11, 12, 13, 15
CHEBI:15578	0	11, 12, 13
CHEBI:15577	0	10, 11, 12, 13
CHEBI:22542	2	8, 9, 10, 11, 13
CHEBI:391960	0	8, 9, 10, 11, 12
CHEBI:15570	0	11, 12, 13, 14
CHEBI:66598	0	6
CHEBI:66597	0	6
CHEBI:66599	0	6
CHEBI:6408	0	9, 10, 11, 12
CHEBI:6402	0	7, 8, 9, 10, 11, 12, 13, 14
CHEBI:66589	0	6
CHEBI:66588	0	6
CHEBI:66587	0	6
CHEBI:66586	0	6
CHEBI:19960	0	8, 9, 10, 11
CHEBI:19963	0	8, 10, 11, 12, 13, 14
CHEBI:19967	0	9, 10, 12
CHEBI:66595	0	6
CHEBI:66596	0	6
CHEBI:66593	0	6
CHEBI:66594	0	6
CHEBI:66591	0	6
CHEBI:66592	0	6
CHEBI:6413	0	9, 10, 11, 12, 13
CHEBI:66590	0	6
CHEBI:66576	0	6
CHEBI:66575	0	6
CHEBI:66578	0	6
CHEBI:66577	0	6
CHEBI:66579	0	6
CHEBI:66580	0	6
CHEBI:66581	0	6
CHEBI:66582	0	6
CHEBI:66583	0	6
CHEBI:66584	0	6
CHEBI:6427	0	10, 11
CHEBI:66585	0	6
CHEBI:66567	0	6
CHEBI:66566	0	6
CHEBI:66565	0	6
CHEBI:66564	0	6
CHEBI:19981	0	7, 8, 9
CHEBI:66569	0	6
CHEBI:66568	0	6
CHEBI:19982	2	8, 9, 10, 11, 12
CHEBI:19984	0	9, 10, 12
CHEBI:66570	0	6
CHEBI:66573	0	6
CHEBI:6438	0	9, 10, 11
CHEBI:66574	0	6
CHEBI:6439	0	9, 10
CHEBI:66571	0	6
CHEBI:66572	0	6
CHEBI:6437	0	8, 9, 10, 11, 13
CHEBI:52768	0	9, 11
CHEBI:52767	0	10, 11, 12, 13
CHEBI:52769	0	6
CHEBI:66557	0	6
CHEBI:52764	2	10, 11, 12, 13
CHEBI:66558	0	6
CHEBI:52763	0	5
CHEBI:66559	0	6
CHEBI:6441	0	9, 10, 12
CHEBI:52766	0	11, 12, 13, 14
CHEBI:52765	0	11, 12, 13, 14
CHEBI:66553	0	6
CHEBI:52760	0	5
CHEBI:66554	0	6
CHEBI:66555	0	6
CHEBI:52762	0	5
CHEBI:52761	0	8
CHEBI:66556	0	6
CHEBI:66561	0	6
CHEBI:66560	0	6
CHEBI:66563	0	6
CHEBI:66562	0	6
CHEBI:6443	0	10, 11, 12, 14
CHEBI:6446	0	7, 8
CHEBI:52778	0	5, 7
CHEBI:66548	0	6
CHEBI:66549	0	6
CHEBI:52776	0	5
CHEBI:66546	0	6
CHEBI:52775	1	17, 16, 19, 18, 10, 12, 13, 15
CHEBI:66547	0	6
CHEBI:52774	0	11, 13
CHEBI:66544	0	6
CHEBI:52773	0	10, 11, 12, 13
CHEBI:66545	0	6
CHEBI:66542	0	6
CHEBI:52771	0	7, 8, 9, 10, 11
CHEBI:66543	0	6
CHEBI:52770	0	16, 9, 11, 12, 13, 14, 15
CHEBI:66552	0	6
CHEBI:66551	0	6
CHEBI:52780	0	8, 9, 10
CHEBI:66550	0	6
CHEBI:490095	0	16, 9, 11, 13, 14, 15
CHEBI:6457	3	8, 10
CHEBI:6456	0	10
CHEBI:66539	0	6
CHEBI:52789	0	6, 9, 10, 11, 12, 13
CHEBI:66531	0	6
CHEBI:52782	22	8, 10
CHEBI:66532	0	6
CHEBI:52781	0	8, 9, 10, 11, 12
CHEBI:66533	0	6
CHEBI:66534	0	6
CHEBI:52783	0	6, 9, 10, 11
CHEBI:66535	0	6
CHEBI:15512	0	13, 15
CHEBI:52786	0	6, 8, 9, 10
CHEBI:15511	0	11, 13
CHEBI:52785	0	16, 10, 12, 13, 14, 15
CHEBI:66537	0	6
CHEBI:15510	0	17, 16, 19, 18, 21, 20, 23, 22, 13, 14, 15
CHEBI:52788	0	6, 9, 10, 11, 12, 13
CHEBI:66538	0	6
CHEBI:52787	0	6, 8, 9, 10, 11
CHEBI:15504	0	11, 13
CHEBI:15505	0	13, 15
CHEBI:15502	0	10, 12
CHEBI:6468	0	10, 11, 12, 13, 14, 15
CHEBI:15503	0	13, 15
CHEBI:15508	0	12, 14
CHEBI:15509	0	11, 13
CHEBI:66541	0	6
CHEBI:15506	0	13, 15
CHEBI:52790	0	6, 8, 9, 10, 11, 12, 13
CHEBI:66540	0	6
CHEBI:15507	0	10, 12
CHEBI:52791	0	6, 8, 9, 10, 11
CHEBI:66528	0	6
CHEBI:66529	0	6
CHEBI:66522	0	6
CHEBI:52795	0	9, 10, 11, 12, 13
CHEBI:52794	0	7, 10
CHEBI:66523	0	6
CHEBI:66520	0	6
CHEBI:52793	0	6, 9, 10, 11, 12, 13
CHEBI:66521	0	6
CHEBI:52792	0	6, 9, 10, 11, 12, 13
CHEBI:66526	0	6
CHEBI:52799	0	5, 8, 9, 10, 11, 12, 13
CHEBI:66527	0	6
